unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,"linked_data_uri""08860560-9147-4237-A9D8-725FBA1CE458""",latitude,longitude,Floor Area
FB5F3FFF-0F9D-431C-8DC1-DE61916ADFA2,95000,31/07/2002,RG6 4BY,F,N,L,,6,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/FB5F3FFF-0F9D-431C-8DC1-DE61916ADFA2/current,51.428306,-0.922275,484
E53EDD2D-55FE-83EC-E053-6B04A8C03A59,200000,21/12/2021,RG6 4BY,T,N,F,,10,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2D-55FE-83EC-E053-6B04A8C03A59/current,51.428306,-0.922275,441
C7CFCB63-45A0-4D9E-AB5D-1D789CD2CB5A,83000,13/11/2000,RG6 4BY,T,N,F,,12,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C7CFCB63-45A0-4D9E-AB5D-1D789CD2CB5A/current,51.428306,-0.922275,431
F4D4029D-5136-40C9-A8B6-ED4B69682A93,57500,12/11/1997,RG6 4BY,T,N,F,,12,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/F4D4029D-5136-40C9-A8B6-ED4B69682A93/current,51.428306,-0.922275,431
A2479555-1A68-74C7-E053-6B04A8C0887D,190000,21/02/2020,RG6 4BY,T,N,F,,16,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-1A68-74C7-E053-6B04A8C0887D/current,51.428306,-0.922275,431
2AC10E4F-2142-1AF6-E050-A8C063052BA1,207000,19/01/2016,RG6 4BY,T,N,F,,16,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-2142-1AF6-E050-A8C063052BA1/current,51.428306,-0.922275,431
245C80DD-3CA3-4A1E-BF09-DE7678463F6D,132500,07/01/2013,RG6 4BY,F,N,F,,16,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/245C80DD-3CA3-4A1E-BF09-DE7678463F6D/current,51.428306,-0.922275,431
6209EC56-ECF4-4874-A546-80C9EFA1AA2D,61000,05/03/1999,RG6 4BY,T,N,F,,16,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6209EC56-ECF4-4874-A546-80C9EFA1AA2D/current,51.428306,-0.922275,431
DD001473-E407-49FE-909C-FF3D6AD36A8C,44500,21/07/1995,RG6 4BY,T,N,F,,16,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/DD001473-E407-49FE-909C-FF3D6AD36A8C/current,51.428306,-0.922275,431
31FB4C16-DB6F-57B9-E050-A8C063053436,200000,24/03/2016,RG6 4BY,T,N,F,,18,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C16-DB6F-57B9-E050-A8C063053436/current,51.428306,-0.922275,431
EF3AB674-ADDC-4B33-86F9-3D9464AC5D39,162000,03/08/2007,RG6 4BY,T,N,F,,18,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/EF3AB674-ADDC-4B33-86F9-3D9464AC5D39/current,51.428306,-0.922275,431
2C4AA9B1-A409-4C96-9B09-E16DAD2D2409,129000,24/10/2003,RG6 4BY,T,N,F,,18,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/2C4AA9B1-A409-4C96-9B09-E16DAD2D2409/current,51.428306,-0.922275,431
B79ADF02-6A93-4AAD-B204-FE214AB23700,88500,05/05/2000,RG6 4BY,T,N,F,,18,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/B79ADF02-6A93-4AAD-B204-FE214AB23700/current,51.428306,-0.922275,431
56F3FC79-52A9-4CA7-996F-71E5A5CBDA1B,51500,18/07/1997,RG6 4BY,T,N,F,,18,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/56F3FC79-52A9-4CA7-996F-71E5A5CBDA1B/current,51.428306,-0.922275,431
6DA08449-98EE-30F2-E053-6B04A8C05F3B,265000,20/04/2018,RG6 4BY,T,N,F,,24,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6DA08449-98EE-30F2-E053-6B04A8C05F3B/current,51.428306,-0.922275,646
A96E4ACB-D800-9205-E053-6C04A8C0DA09,300000,13/03/2020,RG6 4BY,T,N,F,,26,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACB-D800-9205-E053-6C04A8C0DA09/current,51.428306,-0.922275,646
5925E7FA-51CA-441D-82EB-9E8EE71547BD,153000,14/05/2003,RG6 4BY,T,N,F,,26,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/5925E7FA-51CA-441D-82EB-9E8EE71547BD/current,51.428306,-0.922275,646
34428D7D-BCA2-B86C-E050-A8C06205059C,255000,24/05/2016,RG6 4BY,T,N,F,,32,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/34428D7D-BCA2-B86C-E050-A8C06205059C/current,51.428306,-0.922275,359
21D7B0D8-DFF2-44F9-BA93-AA79179385B7,133000,14/11/2003,RG6 4BY,T,N,F,,32,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/21D7B0D8-DFF2-44F9-BA93-AA79179385B7/current,51.428306,-0.922275,359
363A822A-24FE-4594-BC44-BBDFF19EFFA1,56000,30/04/1997,RG6 4BY,T,N,F,,32,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/363A822A-24FE-4594-BC44-BBDFF19EFFA1/current,51.428306,-0.922275,359
2D1E4B25-F67D-FCD1-E050-A8C0630544EC,190000,22/01/2016,RG6 4BY,F,N,L,,36,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/2D1E4B25-F67D-FCD1-E050-A8C0630544EC/current,51.428306,-0.922275,398
6B3D6133-A00C-4BA2-AF7D-249C077C79D5,122000,13/08/2004,RG6 4BY,F,N,L,,36,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6B3D6133-A00C-4BA2-AF7D-249C077C79D5/current,51.428306,-0.922275,398
71745ED9-77B5-4244-B129-444830CD8751,176000,23/05/2014,RG6 4BY,T,N,F,,38,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/71745ED9-77B5-4244-B129-444830CD8751/current,51.428306,-0.922275,452
9C5B1C75-7FAB-4094-90A2-F7AEAABFC986,152500,27/07/2012,RG6 4BY,T,N,F,,38,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/9C5B1C75-7FAB-4094-90A2-F7AEAABFC986/current,51.428306,-0.922275,452
218D1725-D0DC-4381-8E18-AE4627962626,148000,15/03/2010,RG6 4BY,T,N,F,,38,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/218D1725-D0DC-4381-8E18-AE4627962626/current,51.428306,-0.922275,452
FC17A2D4-B205-48C7-AAA7-F965897F2366,84950,28/03/2000,RG6 4BY,T,N,F,,38,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/FC17A2D4-B205-48C7-AAA7-F965897F2366/current,51.428306,-0.922275,452
1A14D68A-C00C-4E90-A43A-D1FF2DEF124F,125000,14/11/2013,RG6 4BY,F,N,L,,50,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/1A14D68A-C00C-4E90-A43A-D1FF2DEF124F/current,51.428306,-0.922275,441
1B5FAB26-0561-4132-9347-A38C9BF17FFB,103000,09/08/2002,RG6 4BY,F,N,L,,50,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/1B5FAB26-0561-4132-9347-A38C9BF17FFB/current,51.428306,-0.922275,441
4199D90D-DBC3-45D5-92D2-70F42C180BC7,48500,11/07/1997,RG6 4BY,F,N,L,,50,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/4199D90D-DBC3-45D5-92D2-70F42C180BC7/current,51.428306,-0.922275,441
37FAA43D-CF84-4312-AA11-E6267E652658,40950,08/12/1995,RG6 4BY,F,N,L,,50,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/37FAA43D-CF84-4312-AA11-E6267E652658/current,51.428306,-0.922275,441
2D8A4CCD-0EEA-4370-A9D4-73AA19C9CBEC,40000,22/03/1996,RG6 4BY,T,N,F,,54,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/2D8A4CCD-0EEA-4370-A9D4-73AA19C9CBEC/current,51.428306,-0.922275,441
EA183482-87FF-4341-AA9B-576D860A70F0,134000,16/12/2011,RG6 4BY,T,N,F,,58,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/EA183482-87FF-4341-AA9B-576D860A70F0/current,51.428306,-0.922275,436
5E2C746F-FE9D-41E3-B820-111C4A71C5E3,130750,05/08/2005,RG6 4BY,T,N,F,,58,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/5E2C746F-FE9D-41E3-B820-111C4A71C5E3/current,51.428306,-0.922275,436
AA64C911-8549-4BB8-80EF-4E51ECB13C0A,98000,15/03/2011,RG6 4BY,F,N,L,,64,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/AA64C911-8549-4BB8-80EF-4E51ECB13C0A/current,51.428306,-0.922275,495
285E6622-1F79-4361-AD44-A32A787E5CE9,53950,06/10/1997,RG6 4BY,F,N,L,,64,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/285E6622-1F79-4361-AD44-A32A787E5CE9/current,51.428306,-0.922275,495
BEF7EBBE-8F29-7A76-E053-6B04A8C092F7,186000,11/01/2021,RG6 4BY,F,N,L,,68,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/BEF7EBBE-8F29-7A76-E053-6B04A8C092F7/current,51.428306,-0.922275,506
49B78529-B0F5-7921-E050-A8C063056E8D,200000,12/01/2017,RG6 4BY,F,N,L,,68,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/49B78529-B0F5-7921-E050-A8C063056E8D/current,51.428306,-0.922275,506
6F49ECF4-0D69-4A91-B498-0211FEE64341,159950,12/01/2015,RG6 4BY,F,N,L,,68,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/6F49ECF4-0D69-4A91-B498-0211FEE64341/current,51.428306,-0.922275,506
0ACB0C1C-7733-4B0D-ACB0-FC228AEB2723,132500,22/02/2013,RG6 4BY,F,N,L,,68,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/0ACB0C1C-7733-4B0D-ACB0-FC228AEB2723/current,51.428306,-0.922275,506
71CDE7EA-C50B-4C80-A3C9-80E4F282429B,90000,25/07/2000,RG6 4BY,S,N,L,,68,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/71CDE7EA-C50B-4C80-A3C9-80E4F282429B/current,51.428306,-0.922275,506
48B7E237-53C1-47D8-902F-979715564D32,46200,18/02/1997,RG6 4BY,S,N,L,,68,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/48B7E237-53C1-47D8-902F-979715564D32/current,51.428306,-0.922275,506
A45589CD-893A-475F-B4AF-C46595F22898,82000,30/03/2001,RG6 4BY,F,N,L,,70,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/A45589CD-893A-475F-B4AF-C46595F22898/current,51.428306,-0.922275,495
C0B23733-1E6B-431D-A95E-CCE519926C28,57000,14/11/1997,RG6 4BY,F,N,L,,70,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C0B23733-1E6B-431D-A95E-CCE519926C28/current,51.428306,-0.922275,495
DFFB8481-08FE-4500-ABB9-F1228754603F,48300,30/10/1996,RG6 4BY,F,N,L,,70,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/DFFB8481-08FE-4500-ABB9-F1228754603F/current,51.428306,-0.922275,495
BC2E1552-B644-4FDD-A35A-767817E23F0A,170000,06/12/2013,RG6 4BY,T,N,F,,72,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/BC2E1552-B644-4FDD-A35A-767817E23F0A/current,51.428306,-0.922275,397
211D0761-7143-4957-BEC2-CBC36F2B6AF6,153000,04/06/2010,RG6 4BY,F,N,F,,72,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/211D0761-7143-4957-BEC2-CBC36F2B6AF6/current,51.428306,-0.922275,397
B29A57E8-263D-4372-98B5-69E13A9FA8B3,128000,20/06/2003,RG6 4BY,F,N,F,,72,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/B29A57E8-263D-4372-98B5-69E13A9FA8B3/current,51.428306,-0.922275,397
0B8A8386-4612-4FFB-8E1A-C731325234A8,48000,24/02/1995,RG6 4BY,F,N,F,,72,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/0B8A8386-4612-4FFB-8E1A-C731325234A8/current,51.428306,-0.922275,397
21E5FEB6-270A-2439-E050-A8C06205342E,132000,11/08/2014,RG6 4BY,F,N,L,,74,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB6-270A-2439-E050-A8C06205342E/current,51.428306,-0.922275,495
B5755FFE-9ACC-7D01-E053-6C04A8C036B6,242000,02/09/2020,RG6 4BY,S,N,F,,76,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFE-9ACC-7D01-E053-6C04A8C036B6/current,51.428306,-0.922275,624
35902176-EBD0-41F8-B870-2730DEB5F980,214950,29/07/2015,RG6 4BY,S,N,F,,76,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/35902176-EBD0-41F8-B870-2730DEB5F980/current,51.428306,-0.922275,624
C00CBA01-ABFF-46A1-B5F8-8F8363925B79,148000,25/09/2009,RG6 4BY,S,N,F,,76,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C00CBA01-ABFF-46A1-B5F8-8F8363925B79/current,51.428306,-0.922275,624
72619B40-0DEE-4F92-BBB8-7D4EB785D362,74950,27/08/1999,RG6 4BY,S,N,F,,76,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/72619B40-0DEE-4F92-BBB8-7D4EB785D362/current,51.428306,-0.922275,624
64799F71-4B2B-4AC4-8597-F5A1E746607B,55950,21/08/1997,RG6 4BY,S,N,F,,76,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/64799F71-4B2B-4AC4-8597-F5A1E746607B/current,51.428306,-0.922275,624
2E35C4F7-ED6C-4186-A111-DC2D80914185,49950,13/04/1995,RG6 4BY,S,N,F,,76,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/2E35C4F7-ED6C-4186-A111-DC2D80914185/current,51.428306,-0.922275,624
BAFCF2CB-2898-4610-BB2A-FF8C68AEAED4,64500,04/10/1996,RG6 4BY,T,N,F,,78,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/BAFCF2CB-2898-4610-BB2A-FF8C68AEAED4/current,51.428306,-0.922275,797
FD226035-859B-4CB7-E053-4804A8C00430,410000,20/03/2023,RG6 4BY,F,N,F,,80,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/FD226035-859B-4CB7-E053-4804A8C00430/current,51.428306,-0.922275,786
42A5A708-CAE0-56E8-E050-A8C06205331E,317500,21/10/2016,RG6 4BY,F,N,F,,80,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/42A5A708-CAE0-56E8-E050-A8C06205331E/current,51.428306,-0.922275,786
F9386231-059C-46EA-B578-3912CE03AF11,180000,23/03/2012,RG6 4BY,F,N,F,,80,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/F9386231-059C-46EA-B578-3912CE03AF11/current,51.428306,-0.922275,786
9D5F36DA-27B8-43ED-B3F6-8EF6DCFB8774,210000,20/12/2006,RG6 4BY,T,N,F,,82,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/9D5F36DA-27B8-43ED-B3F6-8EF6DCFB8774/current,51.428306,-0.922275,775
404A5AF3-1B1C-CD2B-E050-A8C063055C7B,238000,03/10/2016,RG6 4BY,T,N,F,,84,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/404A5AF3-1B1C-CD2B-E050-A8C063055C7B/current,51.428306,-0.922275,420
FF44F6B6-AF8B-45B7-9B23-3CBA349E00CD,159950,23/02/2011,RG6 4BY,T,N,F,,84,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/FF44F6B6-AF8B-45B7-9B23-3CBA349E00CD/current,51.428306,-0.922275,420
596B4F06-18DC-4297-9CBA-3263A020712E,149500,25/11/2005,RG6 4BY,T,N,F,,84,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/596B4F06-18DC-4297-9CBA-3263A020712E/current,51.428306,-0.922275,420
1AB9E539-66C9-47A2-86B4-CDCE30D02DB8,139950,14/02/2005,RG6 4BY,T,N,F,,84,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/1AB9E539-66C9-47A2-86B4-CDCE30D02DB8/current,51.428306,-0.922275,420
C6209F5E-DFE4-295E-E053-6C04A8C0DDCC,254000,25/03/2021,RG6 4BY,T,N,F,,86,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/C6209F5E-DFE4-295E-E053-6C04A8C0DDCC/current,51.428306,-0.922275,420
3A6696D9-0AF8-4F1F-97B9-F5540842047C,162500,02/05/2007,RG6 4BY,T,N,F,,86,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/3A6696D9-0AF8-4F1F-97B9-F5540842047C/current,51.428306,-0.922275,420
DD6D1B27-D6F9-4825-886A-E46A4CDB92B7,64500,10/10/1997,RG6 4BY,T,N,F,,86,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/DD6D1B27-D6F9-4825-886A-E46A4CDB92B7/current,51.428306,-0.922275,420
4598E674-7B5B-4A42-A1A2-46C526B722C0,131670,19/12/2006,RG6 4BY,F,N,L,,90,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/4598E674-7B5B-4A42-A1A2-46C526B722C0/current,51.428306,-0.922275,431
7A471459-0E81-4886-94C3-B0E0A9BB9BA7,52000,01/07/1997,RG6 4BY,T,N,F,,92,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/7A471459-0E81-4886-94C3-B0E0A9BB9BA7/current,51.428306,-0.922275,452
CB0035E5-821F-58AE-E053-6B04A8C091AF,265000,25/06/2021,RG6 4BY,T,N,F,,102,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/CB0035E5-821F-58AE-E053-6B04A8C091AF/current,51.428306,-0.922275,657
73113226-24F5-4084-AD50-BA0EED7064E7,145000,29/10/2008,RG6 4BY,T,N,F,,102,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/73113226-24F5-4084-AD50-BA0EED7064E7/current,51.428306,-0.922275,657
BB0DCA96-BFAD-4E61-B0A7-BE5F349C798A,190000,01/08/2008,RG6 4BY,T,N,F,,102,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/BB0DCA96-BFAD-4E61-B0A7-BE5F349C798A/current,51.428306,-0.922275,657
3232C8FE-6A40-4A2B-A8E6-126B73EC87B6,145000,14/11/2003,RG6 4BY,T,N,F,,102,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/3232C8FE-6A40-4A2B-A8E6-126B73EC87B6/current,51.428306,-0.922275,657
D4D42645-3D48-27F6-E053-6C04A8C0A572,233000,22/11/2021,RG6 4BY,T,N,F,,104,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/D4D42645-3D48-27F6-E053-6C04A8C0A572/current,51.428306,-0.922275,441
7C2D06FF-AD11-4963-E053-6B04A8C07B97,230000,09/11/2018,RG6 4BY,T,N,F,,104,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-AD11-4963-E053-6B04A8C07B97/current,51.428306,-0.922275,441
07027194-F27A-41E6-A203-B80EFEEAA3E9,140000,20/03/2009,RG6 4BY,T,N,F,,104,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/07027194-F27A-41E6-A203-B80EFEEAA3E9/current,51.428306,-0.922275,441
A192A954-E6C5-4C21-AA3B-F378DF7AF8D5,147500,27/01/2006,RG6 4BY,T,N,F,,104,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/A192A954-E6C5-4C21-AA3B-F378DF7AF8D5/current,51.428306,-0.922275,441
0AEB018F-A845-4811-8EF7-701A27B6A5E6,122000,31/07/2003,RG6 4BY,T,N,F,,104,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/0AEB018F-A845-4811-8EF7-701A27B6A5E6/current,51.428306,-0.922275,441
B2276D79-EA08-438F-865A-7F00A7D0BFBB,91000,25/09/2000,RG6 4BY,T,N,F,,104,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/B2276D79-EA08-438F-865A-7F00A7D0BFBB/current,51.428306,-0.922275,441
CDF29C4D-7579-4457-8817-54ED7E1D16D4,56000,11/12/1997,RG6 4BY,T,N,F,,104,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/CDF29C4D-7579-4457-8817-54ED7E1D16D4/current,51.428306,-0.922275,441
FAC30767-BEF1-5E20-E053-4704A8C004EE,195000,09/12/2022,RG6 4BY,F,N,L,,106,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,B,http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-BEF1-5E20-E053-4704A8C004EE/current,51.428306,-0.922275,474
A1CF2A1E-11C2-47CD-8248-29B28CFAA0A7,70000,17/03/2000,RG6 4BY,F,N,L,,106,FLEETHAM GARDENS,LOWER EARLEY,READING,WOKINGHAM,WOKINGHAM,A,http://landregistry.data.gov.uk/data/ppi/transaction/A1CF2A1E-11C2-47CD-8248-29B28CFAA0A7/current,51.428306,-0.922275,474
